,Date,Open,High,Low,Close,Volume
0,2000-01-03,0.943759,0.987654,0.943759,0.987654,44423
1,2000-01-04,0.965706,0.965706,0.965706,0.965706,1139
2,2000-01-05,1.08642,1.08642,1.08642,1.08642,1139
3,2000-01-06,0.987654,0.987654,0.987654,0.987654,2278
4,2000-01-07,0.987654,0.987654,0.987654,0.987654,17086
5,2000-01-10,1.020576,1.097394,1.020576,1.097394,52397
6,2000-01-11,1.075446,1.108368,0.954733,0.954733,129853
7,2000-01-12,0.987654,1.020576,0.97668,1.020576,30755
8,2000-01-13,1.020576,1.020576,1.020576,1.020576,0
9,2000-01-14,1.03155,1.03155,0.998628,0.998628,17086
10,2000-01-18,0.998628,1.053498,0.998628,1.053498,58092
11,2000-01-19,1.042524,1.08642,1.042524,1.08642,76317
12,2000-01-20,1.075446,1.119342,1.075446,1.119342,9113
13,2000-01-21,1.08642,1.08642,1.08642,1.08642,21642
14,2000-01-24,1.108368,1.113855,1.108368,1.108368,15947
15,2000-01-25,1.108368,1.108368,1.08642,1.102881,37589
16,2000-01-26,1.113855,1.113855,1.108368,1.108368,26198
17,2000-01-27,1.108368,1.108368,1.108368,1.108368,6834
18,2000-01-28,1.119342,1.119342,1.119342,1.119342,2278
19,2000-01-31,1.108368,1.108368,1.009602,1.042524,228952
20,2000-02-01,1.058985,1.075446,1.03155,1.042524,121880
21,2000-02-02,1.113855,1.113855,1.042524,1.053498,142383
22,2000-02-03,1.053498,1.119342,1.053498,1.119342,46702
23,2000-02-04,1.119342,1.119342,1.119342,1.119342,12530
24,2000-02-07,1.119342,1.119342,1.097394,1.102881,41006
25,2000-02-08,1.08642,1.119342,1.08642,1.119342,6834
26,2000-02-09,1.097394,1.097394,1.097394,1.097394,3417
27,2000-02-10,1.08642,1.08642,1.08642,1.08642,17086
28,2000-02-11,1.08642,1.097394,1.08642,1.097394,42145
29,2000-02-14,1.119342,1.119342,1.053498,1.053498,23920
30,2000-02-15,1.053498,1.053498,1.053498,1.053498,0
31,2000-02-16,1.08642,1.097394,1.08642,1.097394,17086
32,2000-02-17,1.08642,1.08642,1.08642,1.08642,9113
33,2000-02-18,1.08642,1.08642,1.08642,1.08642,82013
34,2000-02-22,1.064472,1.141289,1.064472,1.097394,48980
35,2000-02-23,1.075446,1.075446,1.075446,1.075446,52397
36,2000-02-24,1.091907,1.091907,1.091907,1.091907,1139
37,2000-02-25,1.075446,1.08642,1.075446,1.075446,37589
38,2000-02-28,1.075446,1.075446,1.075446,1.075446,5695
39,2000-02-29,1.091907,1.091907,1.075446,1.075446,17086
40,2000-03-01,1.075446,1.08642,1.075446,1.08642,27338
41,2000-03-02,1.091907,1.091907,1.091907,1.091907,11391
42,2000-03-03,1.053498,1.053498,1.053498,1.053498,38728
43,2000-03-06,1.053498,1.053498,1.053498,1.053498,0
44,2000-03-07,1.097394,1.097394,1.058985,1.058985,45563
45,2000-03-08,1.058985,1.058985,1.058985,1.058985,11391
46,2000-03-09,1.058985,1.097394,1.058985,1.058985,29616
47,2000-03-10,1.058985,1.058985,1.058985,1.058985,9113
48,2000-03-13,1.058985,1.058985,1.058985,1.058985,0
49,2000-03-14,1.058985,1.058985,1.058985,1.058985,17086
50,2000-03-15,1.058985,1.058985,1.058985,1.058985,0
51,2000-03-16,1.058985,1.058985,1.058985,1.058985,9113
52,2000-03-17,1.119342,1.119342,1.058985,1.064472,76317
53,2000-03-20,1.11797,1.119342,1.11797,1.119342,45563
54,2000-03-21,1.058985,1.058985,1.058985,1.058985,1139
55,2000-03-22,1.058985,1.058985,1.058985,1.058985,0
56,2000-03-23,1.058985,1.058985,1.058985,1.058985,0
57,2000-03-24,1.119342,1.119342,1.119342,1.119342,2278
58,2000-03-27,1.119342,1.119342,1.119342,1.119342,35311
59,2000-03-28,1.058985,1.058985,1.058985,1.058985,2278
60,2000-03-29,1.119342,1.119342,1.119342,1.119342,13669
61,2000-03-30,1.048011,1.048011,1.048011,1.048011,6834
62,2000-03-31,1.048011,1.048011,1.048011,1.048011,0
63,2000-04-03,1.048011,1.048011,1.048011,1.048011,1139
64,2000-04-04,1.053498,1.053498,1.03155,1.053498,28477
65,2000-04-05,1.097394,1.097394,0.954733,0.954733,64927
66,2000-04-06,0.993141,0.993141,0.877915,0.883402,30755
67,2000-04-07,1.053498,1.053498,0.954733,0.954733,159469
68,2000-04-10,1.03155,1.03155,0.932785,0.932785,6834
69,2000-04-11,0.932785,0.987654,0.921811,0.954733,44423
70,2000-04-12,0.90535,0.921811,0.90535,0.910837,42145
71,2000-04-13,0.921811,0.965706,0.90535,0.954733,21642
72,2000-04-14,0.954733,1.009602,0.910837,0.954733,39867
73,2000-04-17,0.90535,0.910837,0.90535,0.910837,21642
74,2000-04-18,0.90535,0.910837,0.879287,0.899863,46702
75,2000-04-19,0.910837,0.943759,0.910837,0.943759,25059
76,2000-04-20,0.932785,0.943759,0.916324,0.943759,37589
77,2000-04-24,0.921811,0.921811,0.916324,0.921811,12530
78,2000-04-25,0.921811,0.932785,0.910837,0.932785,27338
79,2000-04-26,0.921811,0.954733,0.921811,0.932785,23920
80,2000-04-27,0.899863,0.899863,0.899863,0.899863,56953
81,2000-04-28,0.965706,0.965706,0.956104,0.965706,79734
82,2000-05-01,0.960219,0.960219,0.888889,0.921811,47841
83,2000-05-02,0.943759,0.943759,0.943759,0.943759,4556
84,2000-05-03,0.965706,0.965706,0.965706,0.965706,2278
85,2000-05-04,0.954733,0.965706,0.954733,0.965706,12530
86,2000-05-05,0.960219,0.965706,0.960219,0.965706,18225
87,2000-05-08,0.932785,0.932785,0.932785,0.932785,2278
88,2000-05-09,0.932785,0.932785,0.877915,0.883402,34172
89,2000-05-10,0.943759,0.943759,0.883402,0.883402,21642
90,2000-05-11,0.883402,0.883402,0.883402,0.883402,1139
91,2000-05-12,0.910837,0.910837,0.883402,0.883402,25059
92,2000-05-15,0.921811,0.921811,0.877915,0.877915,25059
93,2000-05-16,0.921811,0.921811,0.879287,0.883402,36450
94,2000-05-17,0.899863,0.899863,0.899863,0.899863,1139
95,2000-05-18,0.921811,0.921811,0.921811,0.921811,6834
96,2000-05-19,0.921811,0.921811,0.921811,0.921811,7973
97,2000-05-22,0.888889,0.890261,0.872428,0.877915,80873
98,2000-05-23,0.921811,0.932785,0.921811,0.932785,2278
99,2000-05-24,0.888889,0.888889,0.888889,0.888889,11391
100,2000-05-25,0.877915,0.877915,0.877915,0.877915,34172
101,2000-05-26,0.877915,0.877915,0.858711,0.858711,76317
102,2000-05-30,0.844993,0.888889,0.844993,0.877915,54675
103,2000-05-31,0.888889,0.888889,0.77915,0.77915,67205
104,2000-06-01,0.812071,0.834019,0.812071,0.834019,7973
105,2000-06-02,0.855967,0.899863,0.834019,0.834019,176555
106,2000-06-05,0.844993,0.888889,0.812071,0.834019,117323
107,2000-06-06,0.834019,0.834019,0.834019,0.834019,6834
108,2000-06-07,0.855967,0.866941,0.85048,0.85048,105933
109,2000-06-08,0.888889,0.888889,0.877915,0.877915,15947
110,2000-06-09,0.877915,0.877915,0.877915,0.877915,0
111,2000-06-12,0.866941,0.866941,0.866941,0.866941,1139
