,Date,Open,High,Low,Close,Volume
0,2000-01-03,69.75,70.0,69.0625,69.0625,5900
1,2000-01-04,69.0,69.0,68.375,68.375,3700
2,2000-01-05,68.25,68.25,67.375,67.375,2400
3,2000-01-06,65.5,66.25,64.125,65.25,10000
4,2000-01-07,65.0,66.0,65.0,65.5625,2100
5,2000-01-10,65.5625,68.125,65.5625,68.125,6200
6,2000-01-11,68.125,69.875,62.875,63.0,28200
7,2000-01-12,62.6875,64.0,62.375,62.375,3200
8,2000-01-13,60.5,63.0,60.0,60.75,14600
9,2000-01-14,62.5,65.125,61.125,64.75,37300
10,2000-01-18,65.3125,66.0,62.375,66.0,6400
11,2000-01-19,63.375,67.0,63.375,63.5,3000
12,2000-01-20,62.0,64.25,62.0,63.25,3400
13,2000-01-21,62.1875,64.25,61.9375,62.0,9500
14,2000-01-24,61.9375,67.0,61.9375,63.625,9100
15,2000-01-25,62.75,64.78125,62.75,64.375,3100
16,2000-01-26,62.0,63.0,62.0,62.5,5400
17,2000-01-27,62.5,62.5,61.5,62.3125,6400
18,2000-01-28,62.25,62.25,62.0,62.0,3500
19,2000-01-31,61.0,61.6875,60.875,60.875,3800
20,2000-02-01,60.75,61.5,60.0,61.5,13700
21,2000-02-02,60.0,62.0,60.0,61.875,4100
22,2000-02-03,62.0,62.5,62.0,62.5,800
23,2000-02-04,60.5,61.875,60.5,61.75,6500
24,2000-02-07,61.8125,63.75,61.75,63.3125,2500
25,2000-02-08,60.375,62.0625,60.375,61.0,1000
26,2000-02-09,60.9375,66.0,60.9375,65.75,4600
27,2000-02-10,67.0,67.0,64.75,65.25,7300
28,2000-02-11,66.5625,66.5625,61.625,61.625,3000
29,2000-02-14,61.625,63.6875,61.625,62.75,5300
30,2000-02-15,62.75,62.875,61.25,62.0,25600
31,2000-02-16,62.25,63.625,62.25,62.625,12000
32,2000-02-17,63.625,63.625,62.25,63.0,6700
33,2000-02-18,62.25,63.625,62.25,63.375,5200
34,2000-02-22,63.0,63.0,62.0,62.5,7000
35,2000-02-23,62.75,64.625,62.625,64.625,4800
36,2000-02-24,62.625,64.5,61.5,61.5,1900
37,2000-02-25,62.25,63.5,62.125,62.25,28100
38,2000-02-28,61.75,64.5,61.75,64.5,1100
39,2000-02-29,64.5,64.5,62.5,64.5,3700
40,2000-03-01,62.625,64.25,61.5,61.5,10900
41,2000-03-02,62.0625,62.0625,61.625,61.625,1100
42,2000-03-03,61.625,62.125,61.625,62.0,1500
43,2000-03-06,64.0,64.75,61.625,63.25,2800
44,2000-03-07,63.0,63.125,62.0,63.125,6900
45,2000-03-08,61.75,63.0,61.625,61.9375,2600
46,2000-03-09,61.9375,62.25,61.625,62.25,7400
47,2000-03-10,61.625,61.625,61.625,61.625,1200
48,2000-03-13,61.640625,61.640625,61.625,61.625,2300
49,2000-03-14,61.9375,62.5,61.5,61.5,12600
50,2000-03-15,61.5,63.0,61.5,62.125,1900
51,2000-03-16,63.75,64.0,61.515625,64.0,2300
52,2000-03-17,61.0,63.5,61.0,63.5,5600
53,2000-03-20,61.5,64.0,61.5,61.625,2600
54,2000-03-21,62.0,63.75,62.0,63.4375,9400
55,2000-03-22,61.5,63.25,61.5,62.875,4500
56,2000-03-23,62.25,62.25,60.9375,61.5625,6000
57,2000-03-24,63.0,63.75,61.25,62.0,5700
58,2000-03-27,62.0,63.0,62.0,62.0,1400
59,2000-03-28,61.5625,62.3125,61.5,62.3125,5600
60,2000-03-29,61.5625,61.78125,60.875,60.875,7800
61,2000-03-30,61.0,61.1875,58.875,59.25,7800
62,2000-03-31,59.0625,60.75,55.875,56.46875,58400
63,2000-04-03,55.875,59.5,55.875,59.5,10400
64,2000-04-04,59.5,60.75,58.0,60.75,10500
65,2000-04-05,60.25,63.5,60.25,63.25,8100
66,2000-04-06,61.5,62.0625,59.875,60.6875,23200
67,2000-04-07,60.75,65.0,60.6875,65.0,3800
68,2000-04-10,62.0,64.0,59.5,60.25,13300
69,2000-04-11,60.0,63.0,59.25,60.5,9300
70,2000-04-12,60.0,61.75,60.0,60.125,2600
71,2000-04-13,59.75,61.25,59.75,60.375,6400
72,2000-04-14,60.375,62.25,59.765625,61.0,3600
73,2000-04-17,57.5625,60.9375,57.5,59.1875,10600
74,2000-04-18,59.5,61.0,59.5,60.875,700
75,2000-04-19,59.75,63.25,59.75,62.5,13800
76,2000-04-20,61.0,61.0,61.0,61.0,3300
77,2000-04-24,60.875,62.375,59.75,60.0,12000
78,2000-04-25,60.0,63.0,60.0,61.75,6500
79,2000-04-26,61.75,63.375,61.0,61.0,11800
80,2000-04-27,60.984375,63.5,60.0,60.25,9000
81,2000-04-28,60.25,63.125,60.25,63.125,1100
82,2000-05-01,62.3125,64.125,59.9375,64.125,2000
83,2000-05-02,64.125,65.4375,61.25,64.0,5000
84,2000-05-03,62.75,62.75,61.5,62.0,500
85,2000-05-04,62.0,62.0,62.0,62.0,0
86,2000-05-05,62.625,62.625,62.125,62.125,3700
87,2000-05-08,64.125,65.875,62.25,62.25,3500
88,2000-05-09,62.375,62.5625,60.5,60.5,1700
89,2000-05-10,60.3125,61.0625,60.3125,61.0625,400
90,2000-05-11,61.4375,62.5,61.4375,62.125,5900
91,2000-05-12,61.5,61.5,59.875,61.0,23600
92,2000-05-15,60.375,60.375,59.390625,59.625,5300
93,2000-05-16,59.625,60.625,59.375,59.375,4800
94,2000-05-17,59.375,59.5,58.5,58.5,5600
95,2000-05-18,57.125,60.125,57.125,59.75,18300
96,2000-05-19,59.75,59.75,59.25,59.25,2800
97,2000-05-22,59.015625,59.75,58.25,59.6875,5400
98,2000-05-23,59.75,59.75,57.25,59.625,12400
99,2000-05-24,59.625,60.0,59.125,59.875,15600
100,2000-05-25,60.0,60.15625,59.875,59.875,2000
101,2000-05-26,59.4375,59.4375,57.875,58.25,14200
102,2000-05-30,58.25,59.875,57.875,59.25,11700
103,2000-05-31,59.5,60.5,59.5,60.0,6100
104,2000-06-01,60.25,61.0,60.25,61.0,3300
105,2000-06-02,61.0,61.75,61.0,61.625,8300
106,2000-06-05,62.75,62.75,61.0,62.125,9700
107,2000-06-06,62.0625,62.5,61.75,62.0,5900
108,2000-06-07,62.0,62.5,61.25,61.25,3200
109,2000-06-08,61.25,61.78125,60.0,61.71875,1900
110,2000-06-09,61.1875,61.8125,61.1875,61.8125,2800
